geolocation_id,channels,operation,id
76246,19,Nacional privado futuro,5318
76248,19,Nacional privado futuro,5319
76248,16,Nacional público,5320
76248,17,Regional público,5321
76248,14,Nacional privado,5322
76248,15,Nacional privado,5323
76250,38,Nacional público,5324
76250,17,Regional público,5325
76250,14,Nacional privado,5326
76250,15,Nacional privado,5327
76250,19,Nacional privado futuro,5328
76275,19,Nacional privado futuro,5329
76275,14,Nacional privado,5330
76275,15,Nacional privado,5331
76275,16,Nacional público,5332
76275,17,Regional público,5333
76306,19,Nacional privado futuro,5334
76306,16,Nacional público,5335
76306,17,Regional público,5336
76306,14,Nacional privado,5337
76306,15,Nacional privado,5338
76318,19,Nacional privado futuro,5339
76318,16,Nacional público,5340
76318,17,Regional público,5341
76318,14,Nacional privado,5342
76318,15,Nacional privado,5343
76364,19,Nacional privado futuro,5344
76364,14,Nacional privado,5345
76364,15,Nacional privado,5346
76364,16,Nacional público,5347
76364,17,Regional público,5348
76364,27,Local con ánimo de lucro,5349
76377,19,Nacional privado futuro,5350
76377,16,Nacional público,5351
76377,17,Regional público,5352
76377,14,Nacional privado,5353
76377,15,Nacional privado,5354
76400,19,Nacional privado futuro,5355
76400,14,Nacional privado,5356
76400,15,Nacional privado,5357
76400,38,Nacional público,5358
76400,17,Regional público,5359
76403,19,Nacional privado futuro,5360
76403,14,Nacional privado,5361
76403,15,Nacional privado,5362
76403,38,Nacional público,5363
76403,17,Regional público,5364
76497,19,Nacional privado futuro,5365
76497,14,Nacional privado,5366
76497,15,Nacional privado,5367
76497,38,Nacional público,5368
76497,17,Regional público,5369
76520,19,Nacional privado futuro,5371
76520,14,Nacional privado,5372
76520,15,Nacional privado,5373
76520,16,Nacional público,5374
76520,17,Regional público,5375
76563,19,Nacional privado futuro,5377
76563,14,Nacional privado,5378
76563,15,Nacional privado,5379
76563,16,Nacional público,5380
76563,17,Regional público,5381
76606,14,Nacional privado,5382
76606,15,Nacional privado,5383
76606,16,Nacional público,5384
76606,17,Regional público,5385
76606,19,Nacional privado futuro,5386
76616,19,Nacional privado futuro,5387
76616,16,Nacional público,5388
76616,17,Regional público,5389
76616,14,Nacional privado,5390
76616,15,Nacional privado,5391
76616,39,Local con ánimo de lucro,5392
76616,21,Local sin ánimo de lucro,5393
76622,19,Nacional privado futuro,5394
76622,14,Nacional privado,5395
76622,15,Nacional privado,5396
76622,16,Nacional público,5397
76622,17,Regional público,5398
76670,19,Nacional privado futuro,5399
76670,16,Nacional público,5400
76670,17,Regional público,5401
76670,14,Nacional privado,5402
76670,15,Nacional privado,5403
76736,19,Nacional privado futuro,5404
76736,14,Nacional privado,5405
76736,15,Nacional privado,5406
76736,38,Nacional público,5407
76736,17,Regional público,5408
76823,19,Nacional privado futuro,5409
76823,14,Nacional privado,5410
76823,15,Nacional privado,5411
76823,38,Nacional público,5412
76823,17,Regional público,5413
76828,19,Nacional privado futuro,5414
76828,14,Nacional privado,5415
76828,15,Nacional privado,5416
76828,16,Nacional público,5417
76828,17,Regional público,5418
76828,39,Local con ánimo de lucro,5419
76828,21,Local sin ánimo de lucro,5420
76834,19,Nacional privado futuro,5421
76834,14,Nacional privado,5422
76834,15,Nacional privado,5423
76834,16,Nacional público,5424
76834,17,Regional público,5425
76834,39,Local con ánimo de lucro,5426
76834,21,Local sin ánimo de lucro,5427
76845,19,Nacional privado futuro,5428
76845,14,Nacional privado,5429
76845,15,Nacional privado,5430
76845,38,Nacional público,5431
76845,17,Regional público,5432
76863,38,Nacional público,5433
76863,17,Regional público,5434
76863,14,Nacional privado,5435
76863,15,Nacional privado,5436
76863,19,Nacional privado futuro,5437
76869,19,Nacional privado futuro,5438
76869,16,Nacional público,5439
76869,17,Regional público,5440
76869,14,Nacional privado,5441
76869,15,Nacional privado,5442
76890,19,Nacional privado futuro,5443
76890,16,Nacional público,5444
76890,17,Regional público,5445
76890,14,Nacional privado,5446
76890,15,Nacional privado,5447
76892,19,Nacional privado futuro,5449
76892,16,Nacional público,5450
76892,17,Regional público,5451
76892,14,Nacional privado,5452
76892,15,Nacional privado,5453
76895,19,Nacional privado futuro,5455
76895,14,Nacional privado,5456
76895,15,Nacional privado,5457
76895,16,Nacional público,5458
76895,17,Regional público,5459
81001,26,Nacional público,5460
81001,28,Regional público,5461
81001,36,Nacional privado futuro,5462
81001,22,Nacional privado,5463
81001,24,Nacional privado,5464
81001,30,Local con ánimo de lucro,5465
81001,32,Local sin ánimo de lucro,5466
81065,36,Nacional privado futuro,5467
81065,28,Nacional privado,5468
81065,30,Nacional privado,5469
81065,22,Nacional público,5470
81065,24,Regional público,5471
81220,22,Nacional privado,5472
81220,24,Nacional privado,5473
81220,34,Nacional público,5474
81220,28,Nacional privado futuro,5475
81220,32,Regional público,5476
81300,36,Nacional privado futuro,5477
81300,26,Nacional público,5478
81300,28,Regional público,5479
81300,22,Nacional privado,5480
81300,24,Nacional privado,5481
81591,14,Nacional privado,5482
81591,15,Nacional privado,5483
81591,34,Nacional público,5484
81591,19,Nacional privado futuro,5485
81591,32,Regional público,5486
81736,36,Nacional privado futuro,5487
81736,32,Local sin ánimo de lucro,5488
81736,22,Nacional privado,5489
81736,24,Nacional privado,5490
81736,26,Nacional público,5491
81736,28,Regional público,5492
81794,19,Nacional privado futuro,5493
81794,14,Nacional privado,5494
81794,15,Nacional privado,5495
81794,16,Nacional público,5496
81794,17,Regional público,5497
85001,19,Nacional privado futuro,5498
85001,21,Local sin ánimo de lucro,5499
85001,14,Nacional privado,5500
85001,15,Nacional privado,5501
85001,16,Nacional público,5502
85001,17,Regional público,5503
85001,28,Local con ánimo de lucro,5504
85010,19,Nacional privado futuro,5505
85010,16,Nacional público,5506
85010,17,Regional público,5507
85010,14,Nacional privado,5508
85010,15,Nacional privado,5509
85015,14,Nacional privado,5510
85015,15,Nacional privado,5511
85015,16,Nacional público,5512
85015,19,Nacional privado futuro,5513
85015,17,Regional público,5514
85125,19,Nacional privado futuro,5515
85125,16,Nacional público,5516
85125,17,Regional público,5517
85125,14,Nacional privado,5518
85125,15,Nacional privado,5519
85136,19,Nacional privado futuro,5520
85136,16,Nacional público,5521
85136,17,Regional público,5522
85136,38,Nacional privado,5523
85136,39,Nacional privado,5524
85139,19,Nacional privado futuro,5525
85139,14,Nacional privado,5526
85139,15,Nacional privado,5527
85139,16,Nacional público,5528
85139,17,Regional público,5529
85162,19,Nacional privado futuro,5530
85162,14,Nacional privado,5531
85162,15,Nacional privado,5532
85162,16,Nacional público,5533
85162,17,Regional público,5534
85225,19,Nacional privado futuro,5535
85225,16,Nacional público,5536
85225,17,Regional público,5537
85225,14,Nacional privado,5538
85225,15,Nacional privado,5539
85230,19,Nacional privado futuro,5540
85230,16,Nacional público,5541
85230,17,Regional público,5542
85230,14,Nacional privado,5543
85230,15,Nacional privado,5544
85250,14,Nacional privado,5545
85250,15,Nacional privado,5546
85250,19,Nacional privado futuro,5547
85250,16,Nacional público,5548
85250,17,Regional público,5549
85263,19,Nacional privado futuro,5550
85263,16,Nacional público,5551
85263,17,Regional público,5552
85263,14,Nacional privado,5553
85263,15,Nacional privado,5554
85279,14,Nacional privado,5555
85279,15,Nacional privado,5556
85279,16,Nacional público,5557
85279,19,Nacional privado futuro,5558
85279,17,Regional público,5559
85300,19,Nacional privado futuro,5560
85300,14,Nacional privado,5561
85300,15,Nacional privado,5562
85300,16,Nacional público,5563
85300,17,Regional público,5564
85315,19,Nacional privado futuro,5565
85315,16,Nacional público,5566
85315,17,Regional público,5567
85315,14,Nacional privado,5568
85315,15,Nacional privado,5569
85325,19,Nacional privado futuro,5570
85325,16,Nacional público,5571
85325,17,Regional público,5572
85325,14,Nacional privado,5573
85325,15,Nacional privado,5574
85400,19,Nacional privado futuro,5575
85400,16,Nacional público,5576
85400,17,Regional público,5577
85400,38,Nacional privado,5578
85400,39,Nacional privado,5579
85410,19,Nacional privado futuro,5580
85410,16,Nacional público,5581
85410,17,Regional público,5582
85410,14,Nacional privado,5583
85410,15,Nacional privado,5584
85430,19,Nacional privado futuro,5585
85430,16,Nacional público,5586
85430,17,Regional público,5587
85430,14,Nacional privado,5588
85430,15,Nacional privado,5589
85440,19,Nacional privado futuro,5590
85440,16,Nacional público,5591
85440,17,Regional público,5592
85440,14,Nacional privado,5593
85440,15,Nacional privado,5594
86001,28,Nacional privado futuro,5595
86001,14,Nacional privado,5596
86001,16,Nacional privado,5597
86001,18,Nacional público,5598
86001,20,Regional público,5599
86219,27,Nacional privado futuro,5600
86219,18,Nacional público,5601
86219,17,Regional público,5602
86219,14,Nacional privado,5603
86219,16,Nacional privado,5604
86320,28,Nacional privado futuro,5605
86320,14,Nacional privado,5606
86320,16,Nacional privado,5607
86320,36,Nacional público,5608
86320,32,Regional público,5609
86568,28,Nacional privado futuro,5610
86568,14,Nacional privado,5611
86568,16,Nacional privado,5612
86568,18,Nacional público,5613
86568,20,Regional público,5614
86569,28,Nacional privado futuro,5615
86569,14,Nacional privado,5616
86569,16,Nacional privado,5617
86569,18,Nacional público,5618
86569,20,Regional público,5619
86571,28,Nacional privado futuro,5620
86571,14,Nacional privado,5621
86571,16,Nacional privado,5622
86571,18,Nacional público,5623
86571,20,Regional público,5624
86573,28,Nacional privado futuro,5625
86573,14,Nacional privado,5626
86573,16,Nacional privado,5627
86573,36,Nacional público,5628
86573,32,Regional público,5629
86749,27,Nacional privado futuro,5630
86749,18,Nacional público,5631
86749,17,Regional público,5632
86749,14,Nacional privado,5633
86749,16,Nacional privado,5634
86755,18,Nacional público,5635
86755,20,Regional público,5636
86755,14,Nacional privado,5637
86755,16,Nacional privado,5638
86755,28,Nacional privado futuro,5639
86757,28,Nacional privado futuro,5640
86757,36,Nacional público,5641
86757,32,Regional público,5642
86757,14,Nacional privado,5643
86757,16,Nacional privado,5644
86760,27,Nacional privado futuro,5645
86760,18,Nacional público,5646
86760,17,Regional público,5647
86760,14,Nacional privado,5648
86760,16,Nacional privado,5649
86865,28,Nacional privado futuro,5650
86865,14,Nacional privado,5651
86865,16,Nacional privado,5652
86865,36,Nacional público,5653
86865,32,Regional público,5654
86885,28,Nacional privado futuro,5655
86885,14,Nacional privado,5656
86885,16,Nacional privado,5657
86885,18,Nacional público,5658
86885,20,Regional público,5659
88001,22,Nacional público,5660
88001,23,Regional público,5661
88001,27,Nacional privado futuro,5662
88001,26,Nacional privado,5663
88001,25,Nacional privado,5664
88001,29,Local con ánimo de lucro,5665
88001,28,Local sin ánimo de lucro,5666
88564,35,Nacional privado futuro,5667
88564,26,Nacional privado,5668
88564,25,Nacional privado,5669
88564,22,Nacional público,5670
88564,23,Regional público,5671
91001,36,Nacional privado futuro,5672
91001,14,Nacional privado,5673
91001,22,Nacional privado,5674
91001,16,Nacional público,5675
91001,18,Regional público,5676
91001,26,Local con ánimo de lucro,5677
91001,24,Local sin ánimo de lucro,5678
91263,14,Nacional privado,5679
91263,15,Nacional privado,5680
91263,16,Nacional público,5681
91263,28,Nacional privado futuro,5682
91263,18,Regional público,5683
91405,14,Nacional privado,5684
91405,15,Nacional privado,5685
91405,16,Nacional público,5686
91405,19,Nacional privado futuro,5687
91405,18,Regional público,5688
91407,14,Nacional privado,5689
91407,15,Nacional privado,5690
91407,16,Nacional público,5691
91407,28,Nacional privado futuro,5692
91407,18,Regional público,5693
91430,14,Nacional privado,5694
91430,15,Nacional privado,5695
91430,16,Nacional público,5696
91430,19,Nacional privado futuro,5697
91430,18,Regional público,5698
91460,14,Nacional privado,5699
91460,15,Nacional privado,5700
91460,16,Nacional público,5701
91460,19,Nacional privado futuro,5702
91460,18,Regional público,5703
91530,14,Nacional privado,5704
91530,15,Nacional privado,5705
91530,16,Nacional público,5706
91530,28,Nacional privado futuro,5707
91530,18,Regional público,5708
91536,14,Nacional privado,5709
91536,22,Nacional privado,5710
91536,16,Nacional público,5711
91536,28,Nacional privado futuro,5712
91536,18,Regional público,5713
91540,28,Nacional privado futuro,5714
91540,16,Nacional público,5715
91540,18,Regional público,5716
91540,14,Nacional privado,5717
91540,22,Nacional privado,5718
91669,14,Nacional privado,5719
91669,15,Nacional privado,5720
91669,16,Nacional público,5721
91669,19,Nacional privado futuro,5722
91669,18,Regional público,5723
91798,14,Nacional privado,5724
91798,22,Nacional privado,5725
91798,16,Nacional público,5726
91798,28,Nacional privado futuro,5727
91798,18,Regional público,5728
94001,28,Nacional privado futuro,5729
94001,22,Nacional privado,5730
94001,24,Nacional privado,5731
94001,34,Nacional público,5732
94001,32,Regional público,5733
94001,36,Local con ánimo de lucro,5734
94001,26,Local sin ánimo de lucro,5735
94343,14,Nacional privado,5736
94343,15,Nacional privado,5737
94343,16,Nacional público,5738
94343,19,Nacional privado futuro,5739
94343,18,Regional público,5740
94663,14,Nacional privado,5741
94663,15,Nacional privado,5742
94663,16,Nacional público,5743
94663,19,Nacional privado futuro,5744
94663,18,Regional público,5745
94883,22,Nacional privado,5746
94883,24,Nacional privado,5747
94883,34,Nacional público,5748
94883,28,Nacional privado futuro,5749
94883,32,Regional público,5750
94884,22,Nacional privado,5751
94884,24,Nacional privado,5752
94884,34,Nacional público,5753
94884,28,Nacional privado futuro,5754
94884,32,Regional público,5755
94885,22,Nacional privado,5756
94885,24,Nacional privado,5757
94885,34,Nacional público,5758
94885,28,Nacional privado futuro,5759
94885,32,Regional público,5760
